,headline,date,number of tokens,1,1 hl ratio,2,2 hl ratio,3,3 hl ratio,4,4 hl ratio,5,5 hl ratio,6,6 hl ratio,7,7 hl ratio
429,"[u'tobacco', u'long', u'vilified', u'role', u'deaths', u'approximately', u'6', u'million', u'people', u'per', u'year', u'playing', u'key', u'role', u'development', u'anti-', u'drug', u'.', u'actually', u'?', u'science']",2014-08-13,21,0,0.0,2,0.0952380952381,0,0.0,2,0.0952380952381,0,0.0,1,0.047619047619,0,0.0
430,"[u'behind', u'unprecedented', u'outbreak', u'west', u'africa', u'lies', u'species', u'incredible', u'power', u'overtake', u'host', u'.', u'zaire', u'ebolavirus', u'family', u'...', u'virus', u'mutation', u'made', u'2014', u'outbreak', u'deadly']",2014-08-13,22,1,0.0454545454545,0,0.0,2,0.0909090909091,0,0.0,0,0.0,0,0.0,0,0.0
431,"[u'study', u'reveals', u'blocks', u'immune', u'system', u'washington', u'university', u'st.', u'louis']",2014-08-13,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
432,"[u'researchers', u'uncover', u'virus', u'disables', u'immune', u'response', u'highly', u'cited', u'-', u'eurekalert', u'(', u'press', u'release', u')']",2014-08-13,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
433,"[u'first', u'tests', u'vaccine', u'appear', u'least', u'month', u'away']",2014-08-13,7,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
434,"[u'vaccine', u'could', u'help', u'protect', u'medical', u'workers', u'fight', u'west', u'africa', u'even', u'minutes', u'accidental', u'infection', u'may', u'take', u'least', u'month', u'...', u'drug', u'industry', u""n't"", u'e', u'cure']",2014-08-13,23,1,0.0434782608696,3,0.130434782609,2,0.0869565217391,2,0.0869565217391,1,0.0434782608696,1,0.0434782608696,1,0.0434782608696
435,"[u'lack', u'cure', u'amid', u'deadliest', u'outbreak', u'disease', u""'s"", u'history', u'highlighting', u'significant', u'challenge', u'public', u'health', u'world', u':', u'developing', u'...', u'algorithm', u'detected', u'outbreak', u'official', u'alerts', u'ieee', u'spectrum']",2014-08-13,24,1,0.0416666666667,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0833333333333,0,0.0
436,"[u'striking', u'women', u'frequently', u'men']",2014-08-14,4,0,0.0,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0
437,"[u'number', u'lives', u'claimed', u'epidemic', u'west', u'africa', u'rises', u'1', u'000', u'rate', u'infection', u'among', u'women', u'outpacing', u'among', u'men', u'...', u'outbreak', u':', u'guinea', u'declares', u'emergency']",2014-08-14,22,1,0.0454545454545,2,0.0909090909091,2,0.0909090909091,1,0.0454545454545,0,0.0,0,0.0,0,0.0
438,"[u'facts', u':', u'experimental', u'drugs']",2014-08-14,4,0,0.0,1,0.25,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0
439,"[u'four', u'predictions', u'outbreak', u'popular', u'science']",2014-08-14,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
440,"[u'stop', u'building', u'west', u'african', u'health', u'systems', u'opinion', u'-', u'u.s.', u'&', u'world', u'report']",2014-08-14,12,3,0.25,0,0.0,1,0.0833333333333,0,0.0,0,0.0,1,0.0833333333333,0,0.0
441,"[u'stop', u'\u2014', u'next', u'outbreak', u'-', u'(', u')']",2014-08-14,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
442,"[u'popular', u'science', u'world', u'policy', u'institute', u'(', u')', u'(', u')', u'scidev.net', u'(', u')', u'fda', u'warns', u'consumers', u'fraudulent', u'treatment', u'products', u'fda.gov']",2014-08-14,19,1,0.0526315789474,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0526315789474,0,0.0
443,"[u'u.s.', u'food', u'drug', u'administration', u'advising', u'consumers', u'aware', u'products', u'sold', u'online', u'claiming', u'prevent', u'treat', u'virus', u'.', u'since', u'...', u'watch', u'fake', u'cures', u'online', u'fda', u'warns']",2014-08-14,23,0,0.0,1,0.0434782608696,0,0.0,1,0.0434782608696,0,0.0,0,0.0,1,0.0434782608696
444,"[u'threat', u'low', u'us', u'penn', u'state', u'medical', u'personnel', u'monitoring', u'penn', u'state']",2014-08-14,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0
445,"[u'newlink', u'genetics', u':', u'ready', u'test', u'vaccine']",2014-08-14,6,0,0.0,1,0.166666666667,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0
446,"[u'drugmakers', u'cure', u'vaccine', u'...', u'madame', u'noire']",2014-08-14,6,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
447,"[u'penn', u'state', u'madame', u'noire', u'bureaucrats', u'let', u'spread']",2014-08-14,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
448,"[u'hot', u'zone', u'e', u'chilling', u'reports', u'u.s.', u'citizen', u'brought', u'native', u'liberia', u'nigeria', u'might', u'well', u'brought', u'...', u':', u'nigeria', u'confirmed', u'cases', u'still', u'10', u'four', u'deaths', u'\u2013', u'minister']",2014-08-14,25,1,0.04,3,0.12,1,0.04,1,0.04,1,0.04,1,0.04,1,0.04
449,"[u':', u'nigeria', u'establish', u'9', u'testing', u'centres', u'premium']",2014-08-14,7,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
450,"[u'5', u'viruses', u'scarier']",2014-08-14,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
451,"[u'virus', u'killed', u'1', u'000', u'people', u'west', u'africa', u'.', u'although', u'mortality', u'rate', u'recent', u'outbreak', u""n't"", u'high', u'previous', u'events', u'...', u'nigeria', u""'s"", u'revolutionary', u'salute', u'stalls']",2014-08-14,23,0,0.0,1,0.0434782608696,1,0.0434782608696,0,0.0,0,0.0,1,0.0434782608696,0,0.0
452,"[u'south', u'africa', u'steps', u'response', u'health24', u'.']",2014-08-14,6,0,0.0,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0,0,0.0
453,"[u'two', u'white', u'missionaries', u'get', u'first', u'treatments', u'?']",2014-08-14,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
454,"[u'two', u'american', u'missionary', u'medical', u'workers', u'stricken', u'liberia', u'first', u'receive', u'scarce', u'experimental', u'treatment', u'drug', u'.', u'question', u'...', u'emory', u'doctor', u'reflects', u'treating', u'patients', u'wabe', u'90.1', u'fm']",2014-08-14,24,0,0.0,2,0.0833333333333,0,0.0,3,0.125,2,0.0833333333333,0,0.0,0,0.0
455,"[u'fiasco', u'burial', u'ground', u'prank', u'shop', u':', u'covering']",2014-08-14,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
456,"[u'en', u'route', u'liberia', u'cover', u'outbreak', u'flew', u'sierra', u'leone', u""'s"", u'freetown', u'airport', u'.', u'like', u'passengers', u'body', u'temperature', u'measured', u'...', u'korean', u'air', u'suspends', u'kenya', u'flights']",2014-08-14,23,1,0.0434782608696,1,0.0434782608696,2,0.0869565217391,1,0.0434782608696,1,0.0434782608696,0,0.0,0,0.0
457,"[u'korean', u'air', u'lines', u'co.', u'suspending', u'flights', u'kenya', u'says', u'measure', u'prevent', u'spread', u'virus', u'.', u'south', u'korean', u'flag', u'carrier', u'...', u'kills', u'plos', u'(', u')']",2014-08-14,22,0,0.0,0,0.0,0,0.0,1,0.0454545454545,0,0.0,0,0.0,0,0.0
458,"[u'\u201can', u'quarantine', u'site', u'attacked', u'looted', u'.', u'patients', u'escaped', u'.', u'going', u'put', u'fear', u'population', u'.', u'...', u'protein', u'may', u'explain', u'deadly', u'futurity', u':', u'research']",2014-08-14,22,1,0.0454545454545,0,0.0,1,0.0454545454545,1,0.0454545454545,0,0.0,1,0.0454545454545,0,0.0
459,"[u'blocks', u'human', u'body', u""'s"", u'early', u'response', u'virus', u'within', u'...']",2014-08-14,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
460,"[u'air', u'travel', u'low-risk', u'transmission', u'world', u'health', u'organization', u'(', u'press', u'release', u')']",2014-08-14,11,1,0.0909090909091,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0909090909091,0,0.0
461,"[u'14', u'august', u'2014', u'\xa6', u'geneva', u'-', u'world', u'health', u'organization', u'(', u')', u'today', u'reiterated', u'position', u'risk', u'transmission', u'virus', u'disease', u'air', u'...', u'puts', u'focus', u'drugs', u'made', u'tobacco', u'plants', u'salon']",2014-08-14,27,1,0.037037037037,0,0.0,0,0.0,1,0.037037037037,0,0.0,2,0.0740740740741,0,0.0
463,"[u'outbreak', u'vastly', u'underestimated', u'says']",2014-08-15,4,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0
464,"[u'man', u'lies', u'isolation', u'centre', u'set', u'liberian', u'health', u'ministry', u'school', u'monrovia', u'.', u'criticised', u'slow', u'reaction', u'...', u""'s"", u'happening', u'outbreak']",2014-08-15,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
465,"[u'crisis', u'last', u""'at"", u'least', u'six', u'months', u""'"", u'-', u'msf']",2014-08-15,9,1,0.111111111111,0,0.0,1,0.111111111111,0,0.0,0,0.0,0,0.0,0,0.0
466,"[u'outbreak', u'west', u'africa', u'take', u'least', u'six', u'months', u'bring', u'control', u'medical', u'charity', u'medecins', u'sans', u'frontieres', u'(', u'msf', u')', u'says', u'.', u'speaking', u'...', u'africa|', u'epidemic', u'likely', u'much', u'larger', u'reported', u'...']",2014-08-15,28,0,0.0,0,0.0,1,0.0357142857143,1,0.0357142857143,0,0.0,0,0.0,0,0.0
467,"[u'added', u'epidemic', u'west', u'africa', u'vastly', u'...']",2014-08-15,6,0,0.0,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0,0,0.0
468,"[u'mine', u'industry', u'scrambling', u'cope', u'crisis', u'in-depth', u'-']",2014-08-15,7,1,0.142857142857,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0
469,"[u'q', u'&', u':', u'dr.', u'ruth', u'macklin', u'get', u'experimental', u'drugs', u'...', u'opinion', u'-', u'dallas', u'morning']",2014-08-15,14,1,0.0714285714286,1,0.0714285714286,0,0.0,2,0.142857142857,0,0.0,1,0.0714285714286,0,0.0
470,"[u'-hit', u'states', u'plead', u'help', u'rebuked', u'slow', u'response', u'in-depth', u'-']",2014-08-15,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
471,"[u'doctors', u'without', u'borders', u'un', u'centre', u'nearly', u'scared', u'enough', u'foreign', u'policy']",2014-08-15,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0
472,"[u'think', u'magic', u'bullets', u'rich', u'country', u""'s"", u'freezers', u'instantly', u'stop', u'relentless', u'spread', u'virus', u'west', u'africa', u'?', u'think', u'airport', u'...', u'epidemic', u'sparks', u'offerings', u'fake', u'drugs', u'claiming', u'cure', u'disease', u'rt']",2014-08-15,27,1,0.037037037037,0,0.0,1,0.037037037037,1,0.037037037037,0,0.0,1,0.037037037037,0,0.0
473,"[u'important', u'alert', u'chinese', u'state', u'media', u':', u""n't"", u""'zombie"", u'...']",2014-08-15,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
474,"[u'rt', u'thinkprogress', u':', u'three', u'athletes', u'banned', u'youth', u'olympics']",2014-08-15,8,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
475,"[u'(', u')', u'--', u'crisis', u'caused', u'deadly', u'virus', u'sweeping', u'west', u'africa', u'forced', u'international', u'olympic', u'committee', u'ban', u'three', u'athletes', u'...', u'african', u'nations', u'pull', u'youth', u'olympics', u'controversy']",2014-08-15,24,2,0.0833333333333,0,0.0,5,0.208333333333,0,0.0,0,0.0,0,0.0,0,0.0
476,"[u'athletes', u'-hit', u'nations', u'barred', u'youth', u'olympics', u'events', u'sports']",2014-08-15,8,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0
477,"[u'virus', u':', u'nigerian', u'patients', u'given', u'experimental', u'drug', u'(', u'india', u')']",2014-08-15,10,0,0.0,3,0.3,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0
478,"[u'victims', u'nigeria', u""'s"", u'mercial', u'capital', u'lagos', u'receive', u'experimental', u'drug', u'called', u'nano', u'silver', u'country', u""'s"", u'top', u'health', u'official', u'said', u'thursday', u'...', u'lessons', u'nyc', u""'s"", u'tb', u'outbreak', u'could', u'help', u'manage', u'citylab']",2014-08-15,29,0,0.0,3,0.103448275862,0,0.0,2,0.0689655172414,0,0.0,0,0.0,0,0.0
479,"[u':', u'lagos', u'reopen', u'first', u'consultant', u'hospital', u""'soon"", u""'"", u'premium']",2014-08-15,9,0,0.0,1,0.111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
480,"[u'american', u'patient', u'dr.', u'kent', u'brantly', u':', u""'i"", u'recovering', u'every', u'...', u'.']",2014-08-15,11,0,0.0,0,0.0,0,0.0,1,0.0909090909091,3,0.272727272727,0,0.0,0,0.0
481,"[u'american', u'doctor', u'contracted', u'liberia', u'released', u'statement', u'friday', u'said', u'\u201crecovering', u'every', u'way', u'\u201d', u'said', u'looking', u'...', u'american', u'doctor', u""'recovering"", u'every', u'way', u""'""]",2014-08-15,21,0,0.0,0,0.0,0,0.0,0,0.0,4,0.190476190476,0,0.0,0,0.0
482,"[u'wait', u'doctor', u'tell', u'story', u'opinion', u'-']",2014-08-15,6,1,0.166666666667,0,0.0,0,0.0,0,0.0,1,0.166666666667,0,0.0,0,0.0
483,"[u'radio', u'liberia', u'seems', u'like', u""'s"", u'time']",2014-08-15,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
484,"[u""'re"", u'taxi', u'walking', u'past', u'open-air', u'market', u'monrovia', u'radio', u'blaring', u'.', u'right', u'number', u'one', u'topic', u'air', u'waves', u'says', u""'s"", u'...', u'korean', u'air', u'suspends', u'kenya', u'flights', u'precaution']",2014-08-15,25,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0
485,"[u'korean', u'air', u'lines', u'thursday', u'said', u'suspend', u'flights', u'kenya', u'fears', u'virus', u'persist', u'.', u'airline', u'described', u'move', u'effort', u'help', u'...', u'tobacco', u'could', u'help', u'fight']",2014-08-15,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
486,"[u""'s"", u'eye-catching', u'angle', u'story', u'experimental', u'treatment', u':', u'drug', u'es', u'tobacco', u'plants', u'turned', u'living', u'pharmaceutical', u'...', u'us', u'health', u'care', u'system', u'learn', u'outbreak']",2014-08-15,21,0,0.0,2,0.0952380952381,0,0.0,4,0.190476190476,1,0.047619047619,0,0.0,1,0.047619047619
487,"[u':', u'three', u'african', u'doctors', u'given', u'experimental', u'zmapp', u'drug']",2014-08-16,8,0,0.0,2,0.25,1,0.125,2,0.25,0,0.0,0,0.0,0,0.0
488,"[u'453701610', u'girl', u'suspected', u'infected', u'virus', u'temperature', u'checked', u'government', u'hospital', u'kenema', u'sierra', u'leone', u'august', u'...', u'africa|3', u'liberian', u'health', u'workers', u'receive', u'scarce', u'drug', u'...']",2014-08-16,22,0,0.0,2,0.0909090909091,2,0.0909090909091,1,0.0454545454545,1,0.0454545454545,0,0.0,1,0.0454545454545
489,"[u'kenya', u'bars', u'travellers', u'-hit', u'nations']",2014-08-16,5,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0
490,"[u'-hit', u'states', u'plead', u'help', u'rebuked', u'slow', u'response', u'in-depth', u'-', u'uk']",2014-08-16,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
491,"[u'uk', u'kenya', u'airways', u'suspend', u'flights', u'freetown', u'monrovia', u'due', u'...', u'week']",2014-08-16,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
492,"[u'liberia', u'crowd', u'gathers', u'near', u'checkpoint', u'controls', u'movement', u'people', u'-hit', u'regions', u'entrance', u'bomi', u'county', u'...', u'unlikely', u'spread', u'japan', u':', u'health', u'ministry', u'japan']",2014-08-16,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619,0,0.0
493,"[u'kenya', u'close', u'borders', u'travellers', u'states']",2014-08-16,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
494,"[u""'s"", u'disturbing', u'new', u'statement', u'means', u'may', u'...', u'mic']",2014-08-16,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0
495,"[u'crisis', u""'vastly"", u""'"", u'underestimated', u':', u'world', u'health', u'organization', u'new', u'york', u""'s"", u'pix11', u'/', u'wpix-tv']",2014-08-16,14,2,0.142857142857,0,0.0,1,0.0714285714286,0,0.0,0,0.0,3,0.214285714286,0,0.0
496,"[u'liberia', u'expands', u'treatment', u'centre', u'outbreak', u'affects', u'...', u'opinion', u'-']",2014-08-16,9,1,0.111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
497,"[u'japan', u'mic', u'new', u'york', u""'s"", u'pix11', u'/', u'wpix-tv', u'south', u'african', u'broadcasting', u'corporation', u'china', u""'s"", u'anti-', u'plan', u'hits', u'youth', u'olympics', u'(', u'india', u')']",2014-08-16,22,0,0.0,1,0.0454545454545,1,0.0454545454545,0,0.0,0,0.0,2,0.0909090909091,0,0.0
498,"[u'shanghai\u2014china', u'unveiled', u'new', u'measures', u'aimed', u'preventing', u'spread', u'deadly', u'virus', u'nation', u'including', u'joint', u'announcement', u'...', u'nigeria', u'quits', u'youth', u'olympics', u'china', u'amid', u'-linked', u'sporting', u'bans', u'south', u'china', u'morning', u'post', u'(', u'subscription', u')']",2014-08-16,30,1,0.0333333333333,1,0.0333333333333,2,0.0666666666667,0,0.0,0,0.0,1,0.0333333333333,0,0.0
499,"[u'youth', u'olympics', u'open', u'china', u'amid', u'worries']",2014-08-16,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
500,"[u'first', u'nigerian', u'virus', u'patient', u'discharged', u'hospital', u'vanguard']",2014-08-16,7,0,0.0,1,0.142857142857,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0
501,"[u'first', u'nigerian', u'patient', u'discharged', u'quarantine', u'unit', u'emergency', u'operation', u'centre', u'eoc', u'mainland', u'hospital', u'yaba', u'lagos', u'.', u'virus', u'called', u'secret', u'club', u'hell']",2014-08-16,20,1,0.05,2,0.1,0,0.0,1,0.05,0,0.0,1,0.05,0,0.0
502,"[u'outbreak', u':', u'patient', u'quarantined', u'british', u'hospital', u'nurses', u'...']",2014-08-16,8,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0
503,"[u'man', u'travelled', u'lebanon', u'walked', u'accident', u'emergency', u'department', u'weston', u'general', u'hospital', u'somerset', u'around', u'9am', u'.', u'ethiopia', u'braces', u'treatment', u'allafrica', u'.']",2014-08-16,19,1,0.0526315789474,2,0.105263157895,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
504,"[u'new', u'treatment', u'hospital', u'ten', u'beds', u'possible', u'expansion', u'50', u'beds', u'already', u'set', u'equipped', u'medical', u'staffs', u'dr.', u'concerns', u'forces', u'us', u'basketball', u'team', u'cancel', u'senegal', u'trip', u'tech']",2014-08-16,24,0,0.0,1,0.0416666666667,0,0.0,1,0.0416666666667,0,0.0,1,0.0416666666667,0,0.0
505,"[u'usa', u'basketball', u'men', u""'s"", u'national', u'team', u'cancels', u'scheduled', u'trip', u'senegal', u'due', u'concerns', u'.', u'team', u'usa', u'scheduled', u'visit', u'dakar', u'senegal', u'...', u'scientists', u':', u'cripples', u'body', u""'s"", u'ability', u'halt', u'infected', u'cell', u'...', u'breitbart']",2014-08-16,31,0,0.0,1,0.0322580645161,0,0.0,1,0.0322580645161,1,0.0322580645161,0,0.0,1,0.0322580645161
506,"[u'researchers', u'found', u'(', u'virus', u'vp24', u')', u'targets', u'unique', u'\u201cnls', u'binding', u'site\u201d', u'human', u'protein', u'called', u'\u201ckaryopherin', u'alpha', u'5', u'selectively', u'pete', u'...', u'minnesotans', u'offer', u'helping', u'hands', u'aid', u'epicenter', u'outbreak', u'minneapolis', u'star', u'tribune']",2014-08-16,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
507,"[u'another', u'anti-', u'effort', u'fridley-based', u'lutheran', u'charity', u'global', u'health', u'ministries', u'airlifted', u'protective', u'medical', u'gear', u'liberia', u""'s"", u'capital', u'monrovia', u'...', u'supplement', u'industry', u'descends', u'sickened', u'africa\u2014again', u'motherboard']",2014-08-16,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
508,"[u'crisis', u':', u'confusion', u'patients', u'vanish', u'liberia']",2014-08-17,6,1,0.166666666667,0,0.0,1,0.166666666667,1,0.166666666667,0,0.0,0,0.0,0,0.0
509,"[u'conflicting', u'reports', u'fate', u'17', u'suspected', u'patients', u'vanished', u'quarantine', u'centre', u'liberian', u'capital', u'looted', u'.', u'angry', u'...', u'nm', u'woman', u'tested', u'unmh', u'albuquerque', u'journal']",2014-08-17,21,0,0.0,0,0.0,0,0.0,2,0.0952380952381,0,0.0,1,0.047619047619,0,0.0
510,"[u'spread', u'west', u'africa', u'deeply', u'troubling', u'...']",2014-08-17,6,0,0.0,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0,0,0.0
511,"[u'report', u':', u'armed', u'men', u'attack', u'liberia', u'clinic', u'freeing', u'patients', u'in-depth', u'-']",2014-08-17,11,1,0.0909090909091,1,0.0909090909091,0,0.0,2,0.181818181818,0,0.0,0,0.0,0,0.0
512,"[u'time', u'cut', u'hype', u'focus', u'real', u'dangers', u'opinion', u'-']",2014-08-17,8,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
513,"[u'control', u':', u'quarantines', u'hunger', u'death', u'liberia', u'in-depth', u'-', u'week']",2014-08-17,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
514,"[u'week', u'uk', u'outbreak', u':', u'millionaire', u'preacher', u'tb', u'joshua', u""'sends"", u'4000', u'bottles', u'...']",2014-08-17,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
515,"[u'world', u'health', u'organisation', u'discouraged', u'people', u'affected', u'areas', u'believing', u'claims', u'certain', u'products', u'practices', u'prevent', u'cure', u'.', u'manufactured', u'satan', u'\u2013', u'tb', u'joshua', u'dailypost', u'nigeria']",2014-08-17,22,1,0.0454545454545,1,0.0454545454545,0,0.0,0,0.0,0,0.0,2,0.0909090909091,0,0.0
516,"[u'outbreak', u':', u'doctor', u'came', u'back', u'dead']",2014-08-17,6,1,0.166666666667,0,0.0,1,0.166666666667,0,0.0,1,0.166666666667,0,0.0,0,0.0
517,"[u'dr', u'melvin', u'korkor', u'one', u'six', u'members', u'staff', u'liberia', u""'s"", u'remote', u'phebe', u'hospital', u'contract', u'virus', u'last', u'month', u'one', u'still', u'alive', u'today', u'.', u'inside', u'hell', u':', u'mirrorman', u'witnesses', u'horror', u'bodies', u'tipped', u'...']",2014-08-17,30,0,0.0,2,0.0666666666667,2,0.0666666666667,1,0.0333333333333,0,0.0,1,0.0333333333333,1,0.0333333333333
518,"[u'macabre', u'scene', u'corpses', u'seven', u'victims', u'\u2013', u'including', u'...', u'hellish', u'zone', u'west', u'africa', u'victims', u""'"", u'remains', u'...', u'virus', u'danger', u'world', u'africa', u'herald', u'sun']",2014-08-17,22,1,0.0454545454545,0,0.0,2,0.0909090909091,0,0.0,0,0.0,1,0.0454545454545,0,0.0
519,"[u'far', u'960', u'people', u'died', u'west', u'africa', u'virus', u'probably', u'world', u""'s"", u'virulent', u'disease', u'.', u'thousands', u'seen', u'friends', u'relatives', u'die', u'.', u'virus', u'\u2013', u'risk', u'?', u'[', u'infographic', u']', u'valuewalk']",2014-08-17,27,1,0.037037037037,0,0.0,1,0.037037037037,0,0.0,0,0.0,3,0.111111111111,1,0.037037037037
520,"[u'airborne', u'transmission', u'renewamerica']",2014-08-17,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
521,"[u'many', u'people', u'mis-informed', u'regarding', u'human', u'human', u'transmission', u'.', u'canadian', u'health', u'dept', u'.', u'states', u'airborne', u'transmission', u'...', u'ofws', u'nigeria', u""'more"", u'concerned', u""'"", u'job', u'stability', u'inquirer.net']",2014-08-17,24,0,0.0,1,0.0416666666667,0,0.0,0,0.0,0,0.0,1,0.0416666666667,0,0.0
522,"[u'manila', u'philippines\u2014the', u'recent', u'inclusion', u'nigeria', u'among', u'west', u'african', u'nations', u'battling', u'deadly', u'virus', u'alarmed', u'7', u'000', u'filipino', u'workers', u'...', u'nigerian', u'medical', u'doctor', u'survives', u'discharged', u'...']",2014-08-17,24,1,0.0416666666667,1,0.0416666666667,3,0.125,0,0.0,1,0.0416666666667,0,0.0,0,0.0
523,"[u'scientists', u'racing', u'test', u'vaccines', u'humans', u'jamaica', u'observer']",2014-08-17,7,0,0.0,0,0.0,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0
524,"[u'washington', u'usa', u'(', u'ap', u')', u'\u2014', u'scientists', u'racing', u'begin', u'first', u'human', u'safety', u'tests', u'two', u'experimental', u'vaccines', u'wo', u""n't"", u'easy', u'prove', u'...', u'scare', u'spanish', u'coastal', u'resort', u'popular', u'british', u'tourists']",2014-08-17,28,1,0.0357142857143,1,0.0357142857143,0,0.0,1,0.0357142857143,0,0.0,1,0.0357142857143,1,0.0357142857143
525,"[u'scare', u'taken', u'place', u'spanish', u'coastal', u'resort', u'popular', u'british', u'tourists', u'.', u'health', u'chiefs', u'alicante', u'spain', u'activated', u'alert', u'protocols', u'...', u'patients', u'flee', u'liberia', u'clinic', u'looted']",2014-08-17,23,0,0.0,0,0.0,0,0.0,1,0.0434782608696,0,0.0,0,0.0,1,0.0434782608696
526,"[u'outbreak', u':', u'safe', u'travel', u'?']",2014-08-18,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
527,"[u'outbreak', u'western', u'africa', u'struck', u'fear', u'visitors', u'region', u'.', u'disease', u'fatality', u'rate', u'90', u'percent', u'travelers', u'need', u'...', u'new', u'mexico', u'teacher', u'30', u'tested', u'returning', u'...']",2014-08-18,23,0,0.0,0,0.0,1,0.0434782608696,1,0.0434782608696,0,0.0,2,0.0869565217391,0,0.0
528,"[u':', u'un', u'health', u'agency', u'requests', u'exit', u'screening', u'travellers', u'...', u'un', u'centre']",2014-08-18,11,0,0.0,0,0.0,0,0.0,2,0.181818181818,0,0.0,0,0.0,0,0.0
529,"[u'fear', u'&', u'loathing', u'liberia', u""'plague"", u'villages', u""'"", u'pop', u'...', u'in-depth', u'-', u'rt']",2014-08-18,12,1,0.0833333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
530,"[u'looters', u'attack', u'liberia', u'quarantine', u'center', u'-', u'(', u')']",2014-08-18,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0
531,"[u'escape', u'numerous', u'patients', u'liberia', u""'s"", u'worst', u'slum', u'...', u'in-depth', u'-']",2014-08-18,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0
